id,fullName,firstName,headline,company,jobTitle,location,profileUrl,email,bio,website,followers,customNotes,linkedinMessage,emailMessage,draftStatus,lastDraftedAt,source,businessCategory,rating,reviewCount,priceRange,phone,address,priorityScore,priorityLevel,websiteStatus,reviewSummary,outreachAngle,whatsappMessage,analysisStatus,lastAnalyzedAt,leadStatus,lastContactedAt,followUpDate,dealValue
865da6ef-5a1c-45ee-88c3-fe57ea78e460,,,,L. S. Raheja School of Architecture,,Mumbai,https://www.google.com/maps/search/?api=1&query=L.%20S.%20Raheja%20School%20of%20Architecture&query_place_id=ChIJ8aVFnxjJ5zsRsjWvr7llcKk,,,https://lsrsa.edu.in/,,,,,idle,,maps,Educational institution,4.2,249,,+91 22 3121 8777,Kherwadi Rd,,,,,,,idle,,new,,,
824e6607-9c5d-4115-bf4c-06021e2bf1c2,,,,Ungli chaat fast food Restaurant,,Mumbai,https://www.google.com/maps/search/?api=1&query=Ungli%20chaat%20fast%20food%20Restaurant&query_place_id=ChIJ25NAVA7I5zsR_aesoCpQxNU,,,,,,,,idle,,maps,Fast food restaurant,3.9,527,,+91 22 2857 2671,"Shop No. 21, Saki Vihar Rd, opp. Sun Srishti Building",,,,,,,idle,,new,,,
ec8088d4-685f-40f1-ad9a-acc1ee8c2058,,,,Luxury Spa: Best Body Massage in Andheri East | Spa in Andheri,,Mumbai,https://www.google.com/maps/search/?api=1&query=Luxury%20Spa%3A%20Best%20Body%20Massage%20in%20Andheri%20East%20%7C%20Spa%20in%20Andheri&query_place_id=ChIJ8RVsPdPJ5zsR0b3y_oockUY,,,https://www.luxuryspa.net.in/,,,,,idle,,maps,Spa,4.8,24,,+91 99873 46117,"Shop No. A1, Ground Floor, opp. Hind Saurashtra Industrial Estate, near Mittal Industrial Estate",,,,,,,idle,,new,,,
b4e9a4fe-ccef-4f5a-94c5-81c3f90e7192,,,,Bageecha Veg Family Restaurant,,Mumbai,https://www.google.com/maps/search/?api=1&query=Bageecha%20Veg%20Family%20Restaurant&query_place_id=ChIJXwZTrnu45zsRPTMC6zsOBeE,,,,,,,,idle,,maps,Vegetarian restaurant,3.9,4093,,+91 85639 00900,"Station Plaza, B-20/21, Bhandup Station Rd",,,,,,,idle,,new,,,
3337f5f0-1f34-4caa-b893-82be5d55d537,,,,Mubarak Restaurant,,Mumbai,https://www.google.com/maps/search/?api=1&query=Mubarak%20Restaurant&query_place_id=ChIJreRArvLI5zsRczKFjhCUJ4k,,,,,,,,idle,,maps,Indian restaurant,4.2,126,,+91 99678 10397,"near Shivaji Kuthir Mandal, E-13, Lal Bahadur Shastri Marg",,,,,,,idle,,new,,,
911e9e04-1240-4d52-b70f-b441a16cf148,,,,"Copper Chimney, North Indian Restaurant in Malad (Infiniti Mall)",,Mumbai,https://www.google.com/maps/search/?api=1&query=Copper%20Chimney%2C%20North%20Indian%20Restaurant%20in%20Malad%20(Infiniti%20Mall)&query_place_id=ChIJ6c1dRY635zsRgIwom6JiX64,,,https://www.copperchimney.in/,,,,,idle,,maps,North Indian restaurant,4.5,1852,,+91 77100 68368,"TF 350 , 3rd floor, Food Court, Infiniti Mall Malad, New Link Rd",,,,,,,idle,,new,,,
fc484542-9556-4591-92ea-d4d41f42b1e4,,,,China Gate Andheri West,,Mumbai,https://www.google.com/maps/search/?api=1&query=China%20Gate%20Andheri%20West&query_place_id=ChIJFV1DBSG25zsRAWl0ZG8WKVI,,,,,,,,idle,,maps,Chinese restaurant,4.1,844,,+91 22 4263 1000,"Royal Plaza, 504, New Link Rd, next to Citi Mall",,,,,,,idle,,new,,,
3ef69406-773e-4241-bbb7-84c178fe455a,,,,Khalsa Punjab Restaurant & Bar,,Mumbai,https://www.google.com/maps/search/?api=1&query=Khalsa%20Punjab%20Restaurant%20%26%20Bar&query_place_id=ChIJBWuxA2zJ5zsRf8Uh5VFTORg,,,,,,,,idle,,maps,Punjabi restaurant,3.7,132,,+91 22 2832 1571,"Chakala Rd, near cigarette factory",,,,,,,idle,,new,,,
0db3f643-2afa-4fb3-b280-920c89369018,,,,"Shanuzz Academy Andheri, Mumbai",,Mumbai,https://www.google.com/maps/search/?api=1&query=Shanuzz%20Academy%20Andheri%2C%20Mumbai&query_place_id=ChIJJUf2MWOWfoAR11nXvc8fmus,,,https://shanuzz.com/,,,,,idle,,maps,Training centre,4.9,1406,,+91 88280 22801,B wing 114,,,,,,,idle,,new,,,
7ac73d2b-acbf-4d6e-aaa6-f45f6bfceeec,,,,Deepak Only Veg Restaurant [Malad],,Mumbai,https://www.google.com/maps/search/?api=1&query=Deepak%20Only%20Veg%20Restaurant%20%5BMalad%5D&query_place_id=ChIJfWfVFiq35zsRBtj0eh1clk0,,,,,,,,idle,,maps,Vegetarian restaurant,4.1,2477,,+91 22 2881 5582,"Bmc Office, near Liberty Garden, opp. P' North",,,,,,,idle,,new,,,
f3ec6d4e-2fcd-4cba-b4ac-ea9208b6d8f2,,,,HK RESTAURANTS LLP,,Mumbai,https://www.google.com/maps/search/?api=1&query=HK%20RESTAURANTS%20LLP&query_place_id=ChIJaQYFXhPJ5zsRDDjNwY6PHgc,,,,,,,,idle,,maps,Fast food restaurant,,,,+91 85912 12049,"SURVEY NO F, EPITOME BLDG, 003, 858, 29th Rd",,,,,,,idle,,new,,,
71ca6c69-13a1-4e2e-85c5-2d7285ae6175,,,,Shubh Sagar Restaurant,,Mumbai,https://www.google.com/maps/search/?api=1&query=Shubh%20Sagar%20Restaurant&query_place_id=ChIJKd51E2-55zsRZ0Mg0TjXLt0,,,https://shubhsagarbhandup.lokal.in/,,,,,idle,,maps,Restaurant,3.8,2401,,+91 86571 38902,"No. 11 & 12, Lal Bahadur Shastri Marg, opp. Asian Paints",,,,,,,idle,,new,,,
843914a1-e170-46fe-997d-bcf032ddcc58,,,,"Happy Sole - Spa, Foot Reflexology & Deep Tissue Massage",,Mumbai,https://www.google.com/maps/search/?api=1&query=Happy%20Sole%20-%20Spa%2C%20Foot%20Reflexology%20%26%20Deep%20Tissue%20Massage&query_place_id=ChIJvb11QwC35zsRD7gbMcRKfA8,,,https://happy-sole-spa-foot.grexa.site/,,,,,idle,,maps,Massage spa,5,121,,+91 99202 02666,"3rd Floor, Patel Complex, 302, main rd",,,,,,,idle,,new,,,
d5ec0be7-2e8a-4ab5-a83a-34d77425cceb,,,,Club Oasis Fitness Centre & Spa,,Mumbai,https://www.google.com/maps/search/?api=1&query=Club%20Oasis%20Fitness%20Centre%20%26%20Spa&query_place_id=ChIJ3yrXAQLJ5zsRshdrSKMWAg0,,,http://mumbai.grand.hyatt.com/hyatt/pure/spas/index.jsp?_requestid=35803,,,,,idle,,maps,Spa and health club,4.4,64,,+91 22 6676 1234,"Grand Hyatt Mumbai Hotel and Residences Bandra Kurla Complex Vicinity, Off, Western Urban Rd",,,,,,,idle,,new,,,
5928e514-7697-4b7a-b63b-1fd7cc50f92f,,,,Kosho Restaurant,,Mumbai,https://www.google.com/maps/search/?api=1&query=Kosho%20Restaurant&query_place_id=ChIJNRQYZnPyWhERFMSPzdzqYGQ,,,http://kosho.dotpe.in/,,,,,idle,,maps,Delivery Restaurant,4,231,,+91 22 2857 8391,"F3, Nahar Shopping Complex",,,,,,,idle,,new,,,
8cdb9030-2ca4-4c0a-93d0-ac250ef770cf,,,,Satya Makers,,Mumbai,https://www.google.com/maps/search/?api=1&query=Satya%20Makers&query_place_id=ChIJW6y6Kw7G5zsRIt0C9WJiC30,,,https://www.satyamaker.com/,,,,,idle,,maps,Interior designer,4.8,53,,+91 90045 31972,"Vikrant industrial Estate, satya makers, 206, Vikrant Industrial estate, govandi deonar road, govandi east, mumbai - 400088 satya makers, 206, Deonar Rd",,,,,,,idle,,new,,,
779d5df2-54ef-4484-a7d3-3fada5f33ecb,,,,Unicon Family Restaurant,,Mumbai,https://www.google.com/maps/search/?api=1&query=Unicon%20Family%20Restaurant&query_place_id=ChIJcTaJgSTJ5zsRLLkEPveHSVs,,,https://uniconfamilyresturant.lokal.in/,,,,,idle,,maps,Chinese restaurant,3.7,197,,+91 99203 33391,"14, Lohar Chawl, Marol Naka, Andheri - Kurla Rd",,,,,,,idle,,new,,,
dee6920d-0353-4f3f-9be9-aba624c047bb,,,,Rowdy Momos Cafe,,Mumbai,https://www.google.com/maps/search/?api=1&query=Rowdy%20Momos%20Cafe&query_place_id=ChIJxdLiaQDJ5zsRBW0CQ7SpBgo,,,,,,,,idle,,maps,Fast food restaurant,4.5,77,,+91 70217 27489,"1, Ram Mandir Rd, near Karla Sukla classes, nr. Adani",,,,,,,idle,,new,,,
33d54706-7129-4c44-8f67-8b8b8730acda,,,,Dilshad Restaurant,,Mumbai,https://www.google.com/maps/search/?api=1&query=Dilshad%20Restaurant&query_place_id=ChIJRbgdZcfJ5zsRdZ9Dhoj251M,,,,,,,,idle,,maps,Mughlai restaurant,3.8,392,,+91 98207 65769,"3VXQ+P3X, 90 Feet Rd",,,,,,,idle,,new,,,
152c6737-5fa3-4108-b1d5-3e6ace8d9993,,,,China Valley Restaurant- Powai Hiranandani,,Mumbai,https://www.google.com/maps/search/?api=1&query=China%20Valley%20Restaurant-%20Powai%20Hiranandani&query_place_id=ChIJM20ua-TH5zsR37s-PMAgJHs,,,,,,,,idle,,maps,Delivery Chinese restaurant,4.2,2331,,+91 22 2570 1035,"Plot CTS No. 9/B, Diagonally Opp. Hiranandani Foundation School, Orchard Ave",,,,,,,idle,,new,,,
cdab944e-41b7-443a-bfd3-94d94f7a488d,,,,Sarvodaya Pure Veg Restaurant,,Mumbai,https://www.google.com/maps/search/?api=1&query=Sarvodaya%20Pure%20Veg%20Restaurant&query_place_id=ChIJsd6xsNTJ5zsRCaIP0Ux_gjo,,,,,,,,idle,,maps,Punjabi restaurant,4,3115,,+91 80973 39679,"Shop Number 5, Vidya Villa Number 1, Old Nagardas Rd",,,,,,,idle,,new,,,
af1f6f5f-fef5-458c-99d0-9fceb10bcffa,,,,Deluxe Family Restaurant,,Mumbai,https://www.google.com/maps/search/?api=1&query=Deluxe%20Family%20Restaurant&query_place_id=ChIJa7kyabq55zsRWldS74a0xnI,,,,,,,,idle,,maps,Restaurant,4.8,40,,,"5W7P+HMC Madani estate, Mulund - Goregaon Link Rd",,,,,,,idle,,new,,,
5959be2a-40be-4be0-8026-18c4b0225889,,,,Bhavani Palace - Authentic Maharashtrian Restaurant,,Mumbai,https://www.google.com/maps/search/?api=1&query=Bhavani%20Palace%20-%20Authentic%20Maharashtrian%20Restaurant&query_place_id=ChIJvTbE3M635zsRD2Dc-GL1bBU,,,,,,,,idle,,maps,Marathi restaurant,4,393,,+91 70399 96000,"Sonal Industrial Estate, K12 Old, New Link Rd, opposite BIKAJI Sweet House",,,,,,,idle,,new,,,
bec5dd6f-33ca-4643-9ae4-45e51894df39,,,,Manisha Restaurant & Bar,,Mumbai,https://www.google.com/maps/search/?api=1&query=Manisha%20Restaurant%20%26%20Bar&query_place_id=ChIJRbnDM3vI5zsRXAfXZmiVnjM,,,,,,,,idle,,maps,Bar & grill,3.8,1486,,+91 90048 47644,"Bit No. 4, 90 Feet Rd",,,,,,,idle,,new,,,
485dc3b4-525f-40bf-903e-fee5f07c762b,,,,Maharaja Restaurant & Bar,,Mumbai,https://www.google.com/maps/search/?api=1&query=Maharaja%20Restaurant%20%26%20Bar&query_place_id=ChIJ6wHNOsbJ5zsREqDNlDA8Dxk,,,,,,,,idle,,maps,Bar,4,181,,+91 98213 77822,"Karachi wala chawl Opp Cinemax,Andheri E, Kurla Road, Eastern Express Highway",,,,,,,idle,,new,,,
b999da36-a651-458b-8bd1-9024b038ad54,,,,ELEV8-The Ultimate Gaming Cafe,,Mumbai,https://www.google.com/maps/search/?api=1&query=ELEV8-The%20Ultimate%20Gaming%20Cafe&query_place_id=ChIJVxVQ3sbJ5zsRCGnavlKTBlk,,,https://www.instagram.com/elev8_gg/,,,,,idle,,maps,Video game store,4.7,22,,+91 79779 14265,"Shop No. 240, Nehru Rd, nr. HDFC Bank",,,,,,,idle,,new,,,
d5d17fd0-c744-4840-a89b-2c0d54342987,,,,Jassi Restaurant And Bar,,Mumbai,https://www.google.com/maps/search/?api=1&query=Jassi%20Restaurant%20And%20Bar&query_place_id=ChIJkyF26zHG5zsRVtkRX_Bv9YA,,,,,,,,idle,,maps,North Indian restaurant,4.1,345,,+91 80806 96505,"Vallabh Society, Shop no 19, 90 Feet Rd",,,,,,,idle,,new,,,
352a5bc3-a1d8-43f3-8626-3b52932f13b3,,,,7 Leelas Beauty Salon And Spa,,Mumbai,https://www.google.com/maps/search/?api=1&query=7%20Leelas%20Beauty%20Salon%20And%20Spa&query_place_id=ChIJxcGEaVK25zsRuf5CVMWJpV4,,,,,,,,idle,,maps,Beauty Salon,1,2,,+91 77382 15679,"7, Topiwala Centre, Off, Swami Vivekanand Rd, near Railway Station",,,,,,,idle,,new,,,
304ccffe-c882-48cb-818d-d5bfe64073d0,,,,Alizeh Salon,,Mumbai,https://www.google.com/maps/search/?api=1&query=Alizeh%20Salon&query_place_id=ChIJcW95C_m35zsRBO0gjeknSlI,,,,,,,,idle,,maps,Hairdresser,4.9,285,,+91 81691 88510,"Shop No. 3 Building No. B, Sai Vaishali Apartment, 17, Haji Zahoor Qureshi Marg, opp. Sweet Home",,,,,,,idle,,new,,,
95432292-17f6-41f0-b96a-83d0cb10327e,,,,Merakii salon,,Mumbai,https://www.google.com/maps/search/?api=1&query=Merakii%20salon&query_place_id=ChIJ_YtjXEq35zsR5ZHY4fKAg24,,,,,,,,idle,,maps,Beauty Salon,4.6,206,,+91 91674 44183,"Shop No 01, Film City Rd",,,,,,,idle,,new,,,
6a136467-ee49-4f79-ab6e-531859fc56f6,,,,Gunjan Aesthetic Center & Academy,,Mumbai,https://www.google.com/maps/search/?api=1&query=Gunjan%20Aesthetic%20Center%20%26%20Academy&query_place_id=ChIJGcNkFxzH5zsRF-4OQnHeecI,,,,,,,,idle,,maps,Beauty Salon,5,16,,+91 70212 36359,"Shop No. 2, Star Apartment By GHP Group, Main Gate Rd, opp. Indian Institute of Technology Bombay",,,,,,,idle,,new,,,
0b2ab9c9-904d-4d6f-aaea-647081ee790d,,,,Relax & Fit Massage Center,,Mumbai,https://www.google.com/maps/search/?api=1&query=Relax%20%26%20Fit%20Massage%20Center&query_place_id=ChIJyxJvdADJ5zsRlsg4EkE0pcQ,,,,,,,,idle,,maps,Beauty Salon,,,,+91 73515 60196,shop1 sai nagar,,,,,,,idle,,new,,,
b3f70d23-df26-408c-b6a1-7d923270af15,,,,Enrich Salon Vile Parle W S V Road,,Mumbai,https://www.google.com/maps/search/?api=1&query=Enrich%20Salon%20Vile%20Parle%20W%20S%20V%20Road&query_place_id=ChIJRVR9ciHP5zsRqoLX1ib1QGE,,,https://www.enrichbeauty.com/,,,,,idle,,maps,Beauty Salon,4.5,4090,,+91 88793 93000,"Shop No. 2, Ground & First Floor, SHANKAR NIVAS, New, Swami Vivekanand Rd",,,,,,,idle,,new,,,
4027996c-5faa-44d9-b58a-dad5b355be12,,,,Sofia Aesthetic Beauty Centre,,Mumbai,https://www.google.com/maps/search/?api=1&query=Sofia%20Aesthetic%20Beauty%20Centre&query_place_id=ChIJUyu_bkW25zsRZuwyzpkBOGk,,,,,,,,idle,,maps,Beauty Salon,5,60,,+91 97026 57512,"no.26, wellness forever pharmacy, land mark, Suryamukhi building, Shastri Nagar Rd Number 2",,,,,,,idle,,new,,,
515fd926-52eb-4585-ad29-9d27688d199e,,,,MK Aesthetics - Skin Care Clinic in Juhu,,Mumbai,https://www.google.com/maps/search/?api=1&query=MK%20Aesthetics%20-%20Skin%20Care%20Clinic%20in%20Juhu&query_place_id=ChIJsSwzVH_J5zsRKp0H_BDBo04,,,http://www.mkaesthetics.in/,,,,,idle,,maps,Skin care clinic,5,83,,+91 98239 00884,"Flat No.8, First floor Sukh Shanti Building, Above Dhanani jewellers JVPD scheme, Juhu, N S Rd Number 8",,,,,,,idle,,new,,,
f610e7dd-b4a0-45f1-97c8-04eaa41a892f,,,,The One Family Salon & Spa,,Mumbai,https://www.google.com/maps/search/?api=1&query=The%20One%20Family%20Salon%20%26%20Spa&query_place_id=ChIJd8SMOoK55zsR2da48RcPinY,,,https://bodymassagesparlours.in/female-to-male-body-massage-mulund.html,,,,,idle,,maps,Spa,5,12,,,"MULUND, Office No. 405, Katile R. Commissioner, CTS NO. 647 LBS ROAD MULUND",,,,,,,idle,,new,,,
3fd451fb-13d5-45e0-9a98-90fed174a32b,,,,Heavenly Spa by Westin,,Mumbai,https://www.google.com/maps/search/?api=1&query=Heavenly%20Spa%20by%20Westin&query_place_id=ChIJUbscVKi35zsRnqxafkjV_Y4,,,https://www.marriott.com/hotels/hotel-information/fitness-spa-services/bomwi-the-westin-mumbai-garden-city/,,,,,idle,,maps,Spa,4.4,50,,+91 22 6736 1400,"The Westin, Mumbai Garden City, International Business Park",,,,,,,idle,,new,,,
55341bf3-c333-4698-805d-0da6bb98f3be,,,,Sahara Restaurant - Swastik,,Mumbai,https://www.google.com/maps/search/?api=1&query=Sahara%20Restaurant%20-%20Swastik&query_place_id=ChIJt-7n46TI5zsRRAoJMS4H27E,,,http://www.sahara.in/,,,,,idle,,maps,Indian restaurant,3.7,559,,+91 99300 99662,"Shop Number 12, Thakkar Bappa Colony Rd, opp. Swastik Chambers",,,,,,,idle,,new,,,
69fb8be0-399e-4a0c-b807-42c6259a3f9e,,,,The hair & beauty spot,,Mumbai,https://www.google.com/maps/search/?api=1&query=The%20hair%20%26%20beauty%20spot&query_place_id=ChIJbWpbJEXJ5zsRP5XNcgABKZY,,,https://sites.google.com/view/thehairbeautyspot/,,,,,idle,,maps,Beauty therapy college,4.7,82,,+91 98672 26049,"Shop no. 1, Bhawani Tower",,,,,,,idle,,new,,,
c476e4a8-69b1-4f49-b17b-7034ac274dc3,,,,New Look's Salon Academy And Training Centre,,Mumbai,https://www.google.com/maps/search/?api=1&query=New%20Look's%20Salon%20Academy%20And%20Training%20Centre&query_place_id=ChIJj8QNxZ7H5zsRIykywJ_z_uc,,,,,,,,idle,,maps,Beauty Salon,4.9,118,,+91 91379 99304,"shop no 4, Raigad chowk, Bus Stop, Unique heights Tower, building number 92 ground floor, Kannamma Nagar 2",,,,,,,idle,,new,,,
a8504e9d-0729-4f3f-8e79-b39baec83c48,,,,The Signature Restaurant,,Mumbai,https://www.google.com/maps/search/?api=1&query=The%20Signature%20Restaurant&query_place_id=ChIJe9CM06y35zsRBMG4r9i_Hfc,,,https://thesignaure.petpooja.com/menu,,,,,idle,,maps,Restaurant,4,91,,+91 85301 90777,"316, Mastermind 5",,,,,,,idle,,new,,,
97f6826b-ac91-41f7-bc4d-6de5540d34ea,,,,Moonlight Wellness Spa – Andheri | Marol | Sakinaka,,Mumbai,https://www.google.com/maps/search/?api=1&query=Moonlight%20Wellness%20Spa%20%E2%80%93%20Andheri%20%7C%20Marol%20%7C%20Sakinaka&query_place_id=ChIJ2Ypa-V7J5zsRseuOxXi6pMI,,,https://moonlightwellnessspa.in/,,,,,idle,,maps,Spa,4.9,12,,+91 82087 35919,near Hotel Lalit,,,,,,,idle,,new,,,
1ef7921d-9928-4ef7-9065-7abad04dd281,,,,Reaviva Holistic Health,,Mumbai,https://www.google.com/maps/search/?api=1&query=Reaviva%20Holistic%20Health&query_place_id=ChIJk8AKq7vJ5zsRNfywscPHdTc,,,https://www.reavivaholistichealth.com/?utm_campaign=gmb,,,,,idle,,maps,Wellness Centre,4.9,176,,+91 99204 12111,"Unit 501/502, 81 Crest, A/B, Linking Rd",,,,,,,idle,,new,,,
db07b4c3-0769-4da7-9a0f-9f3a9b1eaf81,,,,"NewAge Aesthetics Institute Of Healthcare Education And Advanced Cosmetology, Mumbai",,Mumbai,https://www.google.com/maps/search/?api=1&query=NewAge%20Aesthetics%20Institute%20Of%20Healthcare%20Education%20And%20Advanced%20Cosmetology%2C%20Mumbai&query_place_id=ChIJrwgkIDi25zsRBVoE6daIhXk,,,http://newagehealthcareinstitute.com/,,,,,idle,,maps,Beauty therapy college,4.8,105,,+91 98673 04013,"1st Floor, Unit No.81, Near, Oshiwara Police Station Rd",,,,,,,idle,,new,,,
71d311cd-00be-4737-8470-5c6ddb687d0c,,,,Infinity unisex salon,,Mumbai,https://www.google.com/maps/search/?api=1&query=Infinity%20unisex%20salon&query_place_id=ChIJMWUSKyW35zsRzZNLDBmsa1c,,,,,,,,idle,,maps,Beauty Salon,5,30,,+91 70212 33578,"Shop no 288 second floor, City Centre Mall",,,,,,,idle,,new,,,
c8c5122f-3844-44f2-bc10-7cc0192682ef,,,,Buddha Spa,,Mumbai,https://www.google.com/maps/search/?api=1&query=Buddha%20Spa&query_place_id=ChIJwRenrWfJ5zsRp8k8clFQiIA,,,https://buddhaspavileparle.site/,,,,,idle,,maps,Spa,4.9,279,,,"Shop No 206, 2Nd Floor, Terminal 9 Building",,,,,,,idle,,new,,,
5ea4a3f4-c1a5-475a-8232-c5b72cbfaad3,,,,Cafe Italiano,,Mumbai,https://www.google.com/maps/search/?api=1&query=Cafe%20Italiano&query_place_id=ChIJ020N2mW15zsRqrGhi9wQNMw,,,,,,,,idle,,maps,Cafe,4.9,9,,,"Raheja Exotica Ocean City, Club House, Malad Marve road",,,,,,,idle,,new,,,
df3fac68-cd24-4931-bd3f-621d7b98e05b,,,,Mani's Cafe,,Mumbai,https://www.google.com/maps/search/?api=1&query=Mani's%20Cafe&query_place_id=ChIJiRNk95rJ5zsRfy8UgQGf8Bc,,,,,,,,idle,,maps,South Indian restaurant,3.4,21,,+91 97029 18393,"Shop No. 5, Narottam Shreyas Premises CHS, 17, Nehru Rd",,,,,,,idle,,new,,,
0918251b-5499-4546-8a14-8c725f075f55,,,,Swadansh Cafe,,Mumbai,https://www.google.com/maps/search/?api=1&query=Swadansh%20Cafe&query_place_id=ChIJOXCX5gu35zsRrK0N5If8pEw,,,,,,,,idle,,maps,Fast food restaurant,4.8,34,,+91 70214 45438,"DMart Lane, Yari Rd, behind Jeet Nagar, opposite Jubilee Baug",,,,,,,idle,,new,,,
839ef503-a630-479e-a301-e35555cad813,,,,China Gate Restaurants Chembur,,Mumbai,https://www.google.com/maps/search/?api=1&query=China%20Gate%20Restaurants%20Chembur&query_place_id=ChIJi69ZnvrH5zsRNNr-cozksvw,,,,,,,,idle,,maps,Chinese restaurant,4.1,52,,+91 22 4263 1000,"Meraki Arena, 1704, Sion - Trombay Rd, above Croma Shop, opposite RK Studio",,,,,,,idle,,new,,,
ea409b06-beb6-4ac1-a424-75f85fb2880b,,,,Magnum restaurants India Pvt Ltd,,Mumbai,https://www.google.com/maps/search/?api=1&query=Magnum%20restaurants%20India%20Pvt%20Ltd&query_place_id=ChIJe7EfTibJ5zsRvUbS4KFZ1YA,,,,,,,,idle,,maps,Restaurant,3.7,3,,+91 22 2642 1000,Waterfield Road,,,,,,,idle,,new,,,
4b0dae7f-0eaa-4f21-95c2-25b91f7543cb,,,,Shivkrupa Family Restaurant,,Mumbai,https://www.google.com/maps/search/?api=1&query=Shivkrupa%20Family%20Restaurant&query_place_id=ChIJQUjDHrfH5zsRZnwNLt1h66o,,,,,,,,idle,,maps,Family restaurant,4,270,,+91 81085 86396,"Shop no. 5, Mankhurd-Ghatkopar Link Road,, T-junction,, Jeejabai Bhosale Marg,, PMG COLONY, Mankhurd,, near Mangal Murti Apartment",,,,,,,idle,,new,,,
e211b6f7-a5fe-4acc-9ef8-9c4ef389aada,,,,Speciality Restaurants Ltd,,Mumbai,https://www.google.com/maps/search/?api=1&query=Speciality%20Restaurants%20Ltd&query_place_id=ChIJFV1DBSG25zsRVY7ASZqkj-o,,,https://www.speciality.co.in/,,,,,idle,,maps,Indian restaurant,4.3,104,,+91 22 6268 6700,"4th Floor, Morya Landmark I, Off New Link Rd, opp. VIP Plaza",,,,,,,idle,,new,,,
8578a1b2-461f-4ec4-b53b-47c08d847947,,,,The Salon Expert Academy (Beautician Course | Hairdresser Course | Salon Management Training) - Best Beauty Academy in Mumbai,,Mumbai,https://www.google.com/maps/search/?api=1&query=The%20Salon%20Expert%20Academy%20(Beautician%20Course%20%7C%20Hairdresser%20Course%20%7C%20Salon%20Management%20Training)%20-%20Best%20Beauty%20Academy%20in%20Mumbai&query_place_id=ChIJI1277_nJ5zsRqCTFww81HFU,,,https://thesalonexpertacademy.com/?utm_source=google&utm_medium=gbp&utm_campaign=website-click,,,,,idle,,maps,Beauty therapy college,4.9,77,,+91 91528 90922,"Metro Station, 812 skyblu 72 corp, Sakinaka, near Sakinaka",,,,,,,idle,,new,,,
0e2e9fb1-4830-46a2-bd08-55cd77db3986,,,,Heritage Restaurant & Bar,,Mumbai,https://www.google.com/maps/search/?api=1&query=Heritage%20Restaurant%20%26%20Bar&query_place_id=ChIJX25hVry35zsRJ3EAJIlslj8,,,,,,,,idle,,maps,Family restaurant,4,569,,+91 22 2927 0047,"Nivriti Building, Aarey Rd",,,,,,,idle,,new,,,
b28b680d-ae0c-435d-ab37-9782e7148193,,,,New U P Restaurant,,Mumbai,https://www.google.com/maps/search/?api=1&query=New%20U%20P%20Restaurant&query_place_id=ChIJ2wmvh2rH5zsRGcA5Jo4ixNM,,,,,,,,idle,,maps,Restaurant,3.8,295,,+91 99742 27162,Fish market,,,,,,,idle,,new,,,
747c73ff-9a2e-4090-9cd7-43f936058b33,,,,Deeksha Family Restaurant and Bar,,Mumbai,https://www.google.com/maps/search/?api=1&query=Deeksha%20Family%20Restaurant%20and%20Bar&query_place_id=ChIJ__sQw_u45zsRzIi8GKKtebc,,,,,,,,idle,,maps,Non vegetarian restaurant,4,974,,+91 22 2560 4455,"5, Netaji Subhash Chandra Rd",,,,,,,idle,,new,,,
61825486-9c06-4307-a365-7610b9ef8693,,,,Select Restaurant,,Mumbai,https://www.google.com/maps/search/?api=1&query=Select%20Restaurant&query_place_id=ChIJQ18963LI5zsRR4DAQWFw9mo,,,,,,,,idle,,maps,North Indian restaurant,4.2,82,,+91 90042 27279,"Off Saki Vihar Road , Sakinaka, Saki Vihar Rd, Opposite Savoy Slate",,,,,,,idle,,new,,,
06e3bb3f-09bf-4746-899e-32f586257fc9,,,,Grandmama's cafe Jio World Drive,,Mumbai,https://www.google.com/maps/search/?api=1&query=Grandmama's%20cafe%20Jio%20World%20Drive&query_place_id=ChIJyROhddTJ5zsR34A-el-Zaio,,,https://www.grandmamascafe.com/,,,,,idle,,maps,Cafe,2.3,59,,+91 98200 70740,"2nd floor, unit number CC8, cafe court, jio world drive",,,,,,,idle,,new,,,
880db37b-1c65-48c8-a3fa-cd4cf50e2662,,,,"Reborn Spa, Salon & wellness center",,Mumbai,https://www.google.com/maps/search/?api=1&query=Reborn%20Spa%2C%20Salon%20%26%20wellness%20center&query_place_id=ChIJi-1BgebJ5zsRft8u4SW9IEA,,,,,,,,idle,,maps,Spa and health club,4.3,30,,+91 99309 62834,"6th floor, Ramee Emerald, Linking Rd, opp. ICICI Bank",,,,,,,idle,,new,,,
cd3a725a-5d75-43bc-af01-2af916e2088b,,,,"Ode Spa Wellness - Lemon Tree Premier , mumbai",,Mumbai,https://www.google.com/maps/search/?api=1&query=Ode%20Spa%20Wellness%20-%20Lemon%20Tree%20Premier%20%2C%20mumbai&query_place_id=ChIJtatqa0PJ5zsRR8ODudJKrIk,,,https://www.odespa.com/,,,,,idle,,maps,Spa,3.9,41,,+91 92470 20202,"Lemon Tree Premier,Mumbai, Andheri - Kurla Rd, opposite Mittal Estate",,,,,,,idle,,new,,,
